julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
9,480,-0.17301949,0.733583824,-0.439886736,1.151297012,,,,,,,
9,540,0.598239425,0.919645889,0.536105021,1.188163918,,,,,,,
9,600,2.05279417,1.890762125,2.174729776,1.815933951,,,,,,,
9,660,4.498686392,3.200101747,5.775071427,2.706421209,,,,,,,
9,720,5.65046288,4.241704984,6.903876971,3.237145768,,,,,,,
9,780,6.120874494,5.060728565,7.327665579,4.568305603,,,,,,,
9,840,5.550755157,4.760715158,6.627682384,4.590665966,,,,,,,
9,900,4.082209709,3.67025369,4.889841397,3.837971521,,,,,,,
9,960,2.636902997,2.638445832,2.938857785,2.942757642,,,,,,,
9,1020,1.992968148,2.16741146,1.911546461,2.347903917,,,,,,,
9,1080,1.586686688,1.907952942,1.389341882,2.184290562,,,,,,,
9,1140,1.285525095,1.573148453,1.049974492,1.753688044,,,,,,,
9,1200,1.084234119,1.422574276,0.889494194,1.707614991,,,,,,,
9,1260,0.765085968,1.174747662,0.393630979,1.372118928,,,,,,,
9,1320,0.768786759,1.085748218,0.624332135,1.37173264,,,,,,,
9,1380,0.383379764,0.903017793,-0.094915956,1.113976236,,,,,,,
10,0,0.539112659,0.858214755,0.415502669,1.147393183,,,,,,,
10,60,0.308453544,0.772382226,-0.011364818,1.027534068,,,,,,,
10,120,0.203672874,0.719810753,-0.144354743,0.981375978,,,,,,,
10,180,0.101128771,0.676576269,-0.266674475,0.951982644,,,,,,,
10,240,0.003797166,0.643438864,-0.371610439,0.938353271,,,,,,,
10,300,-0.113081953,0.622365211,-0.507565453,0.940811297,,,,,,,
10,360,-0.235333122,0.619918735,-0.64008135,0.966009992,,,,,,,
10,420,-0.365774033,0.653496623,-0.764865724,1.031727384,,,,,,,
10,480,-0.168020206,0.650447725,-0.363257799,1.076024002,,,,,,,
10,540,0.542939076,0.842125356,0.509831599,1.11722736,,,,,,,
10,600,2.288399244,1.810957619,2.797707766,1.740182581,,,,,,,
10,660,4.296711602,3.110621834,5.417431739,2.614414931,,,,,,,
10,720,5.455387752,4.131925782,6.54496858,3.100815983,,,,,,,
10,780,6.252525997,4.965420848,7.822760639,4.473222348,,,,,,,
10,840,5.337710572,4.669261007,6.224990886,4.501762014,,,,,,,
10,900,3.854745106,3.583833761,4.445071157,3.753450567,,,,,,,
10,960,2.513725052,2.54643458,2.773057391,2.855724715,,,,,,,
10,1020,1.884959021,2.074514276,1.78289866,2.256982263,,,,,,,
10,1080,1.489963199,1.81855005,1.287590722,2.100526022,,,,,,,
10,1140,1.192357023,1.48122127,0.955777001,1.662416978,,,,,,,
10,1200,0.975363643,1.335644491,0.7562558,1.627296783,,,,,,,
10,1260,0.696403746,1.083679337,0.355979383,1.280857925,,,,,,,
10,1320,0.642848118,1.000745727,0.450136385,1.293939571,,,,,,,
10,1380,0.332114869,0.81305484,-0.094904945,1.023795979,,,,,,,
11,0,0.405799601,0.774330977,0.225400972,1.07054071,,,,,,,
11,60,0.213716034,0.686668386,-0.113001475,0.945919936,,,,,,,
11,120,0.111915623,0.634475394,-0.239469679,0.900025967,,,,,,,
11,180,0.010643909,0.591904792,-0.359186954,0.871461628,,,,,,,
11,240,-0.088598604,0.559669154,-0.468144515,0.859055962,,,,,,,
11,300,-0.189209305,0.539668285,-0.571932411,0.862914227,,,,,,,
11,360,-0.310818915,0.538579699,-0.704433813,0.889786523,,,,,,,
11,420,-0.485819672,0.573552331,-0.909757021,0.957347842,,,,,,,
11,480,-0.294284148,0.569192144,-0.520300293,1.001159057,,,,,,,
11,540,0.414870168,0.766643307,0.331071873,1.04573595,,,,,,,
11,600,2.244069764,1.734795498,2.794459317,1.666089902,,,,,,,
11,660,4.202937362,3.02812905,5.307342335,2.530777893,,,,,,,
11,720,5.415667939,4.037050054,6.579985775,2.992910504,,,,,,,
11,780,5.939030028,4.877405239,7.148721351,4.386441776,,,,,,,
11,840,5.329399029,4.583994022,6.339876208,4.418586003,,,,,,,
11,900,3.814769258,3.503077448,4.469710966,3.6741139,,,,,,,
11,960,2.453232458,2.459285938,2.757981964,2.773278479,,,,,,,
11,1020,1.80364238,1.986178927,1.713694492,2.17014902,,,,,,,
11,1080,1.401946401,1.733715169,1.200393852,2.021067913,,,,,,,
11,1140,1.103638093,1.393554926,0.865766097,1.574867112,,,,,,,
11,1200,0.889680014,1.253087277,0.67264177,1.551102167,,,,,,,
11,1260,0.604455662,0.996672782,0.256554938,1.193088304,,,,,,,
11,1320,0.560615426,0.919964953,0.373006653,1.220102567,,,,,,,
11,1380,0.237945553,0.727024444,-0.200486842,0.936973515,,,,,,,
12,0,0.325870022,0.694529165,0.152141719,0.997448674,,,,,,,
12,60,0.123422283,0.603138796,-0.204688516,0.86754128,,,,,,,
12,120,0.01634433,0.549886567,-0.337295462,0.8219361,,,,,,,
12,180,-0.09070621,0.507492086,-0.463382799,0.795478227,,,,,,,
12,240,-0.196726181,0.477263437,-0.57958794,0.78752541,,,,,,,
12,300,-0.306845703,0.462398695,-0.694019446,0.799445058,,,,,,,
12,360,-0.49157467,0.51402996,-0.891632979,0.880543035,,,,,,,
12,420,-0.839725964,0.740829744,-1.188722582,1.079806061,,,,,,,
12,480,-0.476533688,0.521913095,-0.890430955,0.98846448,,,,,,,
12,540,0.697010921,1.065258321,0.649579107,1.42018034,,,,,,,
12,600,2.166701191,2.076520636,2.289378608,2.086347916,,,,,,,
12,660,4.505051667,3.156468177,5.837339113,2.623152667,,,,,,,
12,720,5.515621959,4.375792629,6.858320903,3.893073892,,,,,,,
12,780,5.909276815,4.906220899,7.202015648,4.592582394,,,,,,,
12,840,5.431728899,4.477962145,6.621653813,4.163732338,,,,,,,
12,900,3.986351201,3.614207442,4.676044356,3.726305062,,,,,,,
12,960,2.043016334,2.317654788,2.003862944,2.697728607,,,,,,,
12,1020,1.541443351,1.847737822,1.347481017,2.113279114,,,,,,,
12,1080,1.192120457,1.523409587,0.958818292,1.77817056,,,,,,,
12,1140,0.919591703,1.268604395,0.678593913,1.532096889,,,,,,,
12,1200,0.68621618,1.042703798,0.428057077,1.289651934,,,,,,,
12,1260,0.482615857,0.884839937,0.19672356,1.156998984,,,,,,,
12,1320,0.330605384,0.722983564,0.045905385,0.970715202,,,,,,,
12,1380,0.177981011,0.627619193,-0.14029174,0.905279681,,,,,,,
13,0,0.074525373,0.513817329,-0.239207134,0.767903146,,,,,,,
13,60,-0.022494988,0.468882633,-0.364580448,0.733504436,,,,,,,
13,120,-0.114405011,0.427686921,-0.473431142,0.704094737,,,,,,,
13,180,-0.210757923,0.394264532,-0.585999326,0.686837684,,,,,,,
13,240,-0.313890546,0.37145765,-0.704800911,0.684812215,,,,,,,
13,300,-0.42808229,0.364762392,-0.834291091,0.704200183,,,,,,,
13,360,-0.608789051,0.424980436,-1.027922453,0.793718403,,,,,,,
13,420,-0.917990595,0.647366884,-1.276814844,0.993767136,,,,,,,
13,480,-0.527218916,0.442387181,-0.921367312,0.905536073,,,,,,,
13,540,0.668639556,0.988924626,0.665158032,1.335757977,,,,,,,
13,600,2.155553395,2.001709418,2.349077871,2.002636008,,,,,,,
13,660,4.459296301,3.082967935,5.825472693,2.545006363,,,,,,,
13,720,5.459575594,4.304271088,6.829589291,3.824605453,,,,,,,
13,780,5.85087815,4.829111182,7.169401753,4.511753307,,,,,,,
13,840,5.295446211,4.409318858,6.385805315,4.102587816,,,,,,,
