julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
5,1200,-1.420670608,-0.325528043,-2.2277559,0.275619211,,,,,,,
5,1260,-1.997062946,-0.878657062,-2.888948989,-0.361569286,,,,,,,
5,1320,-2.469824545,-1.197345221,-3.426954658,-0.585708916,,,,,,,
5,1380,-2.834131648,-1.628457312,-3.811409056,-1.153003813,,,,,,,
6,0,-3.250502089,-1.766072567,-4.377964534,-1.147982237,,,,,,,
6,60,-3.464493665,-1.978183444,-4.592855402,-1.440708228,,,,,,,
6,120,-3.730842955,-2.106430306,-4.905272428,-1.557615245,,,,,,,
6,180,-4.019504387,-2.209085151,-5.242627516,-1.631472232,,,,,,,
6,240,-4.345248284,-2.279925638,-5.623420874,-1.658126753,,,,,,,
6,300,-4.730631415,-2.306640611,-6.070118988,-1.627860136,,,,,,,
6,360,-5.252388244,-2.231981908,-6.640885372,-1.485652486,,,,,,,
6,420,-5.482352892,-2.195441812,-6.83776235,-1.354496239,,,,,,,
6,480,-2.98292049,-1.972915761,-3.25268079,-1.340042483,,,,,,,
6,540,2.140781729,-0.437582536,4.409096937,-0.866994732,,,,,,,
6,600,7.599081271,2.821155544,12.08297066,1.721981696,,,,,,,
6,660,12.18473603,6.390292837,17.98870652,4.818110384,,,,,,,
6,720,14.63593819,9.557280137,20.65570462,8.21720218,,,,,,,
6,780,15.60793442,10.93521934,21.51436593,10.07008728,,,,,,,
6,840,14.08384942,9.968326872,19.22575205,9.235023967,,,,,,,
6,900,10.47033384,7.698782936,14.46887111,7.80200502,,,,,,,
6,960,5.15454724,4.294415786,7.080436882,5.030905897,,,,,,,
6,1020,1.46286914,1.934303623,1.624526816,2.736911569,,,,,,,
6,1080,0.068096722,0.890891696,-0.414943382,1.506866063,,,,,,,
6,1140,-0.84190422,0.13126003,-1.532278939,0.716863186,,,,,,,
6,1200,-1.555944198,-0.454229371,-2.370316591,0.148073999,,,,,,,
6,1260,-2.131137584,-1.006199068,-3.030124312,-0.487990072,,,,,,,
6,1320,-2.517337003,-1.323931308,-3.37593119,-0.711252589,,,,,,,
6,1380,-3.140390238,-1.754030116,-4.334156841,-1.277364663,,,,,,,
7,0,-3.139338856,-1.891084434,-3.988086492,-1.272007574,,,,,,,
7,60,-3.576958413,-2.102455037,-4.690767617,-1.563736319,,,,,,,
7,120,-3.86101347,-2.230038248,-5.040861041,-1.679851233,,,,,,,
7,180,-4.161062348,-2.331961803,-5.400935737,-1.752832093,,,,,,,
7,240,-4.471941021,-2.401956212,-5.752182518,-1.778473645,,,,,,,
7,300,-4.859554199,-2.427596149,-6.202851581,-1.746927511,,,,,,,
7,360,-5.350582797,-2.352157215,-6.721458881,-1.603714934,,,,,,,
7,420,-5.711847059,-2.317104629,-7.141642139,-1.473681675,,,,,,,
7,480,-3.095282741,-2.088698705,-3.362550952,-1.455701993,,,,,,,
7,540,2.047570462,-0.551076525,4.337610863,-0.981091046,,,,,,,
7,600,7.505246219,2.70703843,12.01591398,1.609622531,,,,,,,
7,660,12.0855242,6.27076187,17.91840001,4.700627496,,,,,,,
7,720,14.52879677,9.433357002,20.57649041,8.096756856,,,,,,,
7,780,15.49843236,10.80749912,21.43228234,9.943264779,,,,,,,
7,840,13.97648465,9.843267498,19.1455652,9.111778836,,,,,,,
7,900,10.36657618,7.577596969,14.38984592,7.68098826,,,,,,,
7,960,5.053557857,4.178196212,7.000020657,4.914177968,,,,,,,
7,1020,1.343290716,1.811095682,1.51252868,2.61636032,,,,,,,
7,1080,-0.055537424,0.768407879,-0.538984264,1.385530967,,,,,,,
7,1140,-0.965673357,0.010148265,-1.658690166,0.596615503,,,,,,,
7,1200,-1.678953869,-0.574022481,-2.496688592,0.029078894,,,,,,,
7,1260,-2.253347024,-1.124881696,-3.156092733,-0.605964519,,,,,,,
7,1320,-2.639571453,-1.441625882,-3.503109962,-0.828269699,,,,,,,
7,1380,-3.260133212,-1.870789379,-4.45676927,-1.3933703,,,,,,,
8,0,-3.261150446,-2.007219473,-4.115986732,-1.387531725,,,,,,,
8,60,-3.697670131,-2.217918306,-4.816515144,-1.678397894,,,,,,,
8,120,-3.981881231,-2.344883953,-5.167071275,-1.793797495,,,,,,,
8,180,-4.28230547,-2.446133573,-5.527903203,-1.865993177,,,,,,,
8,240,-4.59406861,-2.515356852,-5.880662979,-1.890735445,,,,,,,
8,300,-4.982807032,-2.540026521,-6.332854509,-1.858062511,,,,,,,
8,360,-5.475046965,-2.464044045,-6.85342025,-1.714140165,,,,,,,
8,420,-5.829579321,-2.43079508,-7.265446708,-1.585629689,,,,,,,
