julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
6,1140,5.485235497,6.488188834,5.033281613,7.324768293,,,,,,,
6,1200,4.659388674,5.803472329,4.040544277,6.626294886,,,,,,,
6,1260,4.129289904,5.221175494,3.54689028,5.986917633,,,,,,,
6,1320,3.292539047,4.809410022,2.242888361,5.59277705,,,,,,,
6,1380,3.033837208,4.433232326,2.118087281,5.170456744,,,,,,,
7,0,2.703212266,4.180051792,1.753060861,4.93261851,,,,,,,
7,60,2.433800746,4.020922678,1.427444379,4.749569302,,,,,,,
7,120,2.158772718,3.912586493,1.10800762,4.663814077,,,,,,,
7,180,1.863332763,3.839544138,0.771070269,4.632184435,,,,,,,
7,240,1.534169626,3.815550415,0.403745847,4.666783051,,,,,,,
7,300,1.004597049,3.983840851,-0.149196269,4.903243665,,,,,,,
7,360,0.434595792,4.350877176,-0.641540736,5.325470972,,,,,,,
7,420,1.253815642,4.080476383,0.173631734,5.246063651,,,,,,,
7,480,5.1994956,4.777315696,5.903758009,5.079759806,,,,,,,
7,540,11.35826421,7.144520255,15.18480262,6.448527221,,,,,,,
7,600,17.47440313,10.57645077,24.09470772,9.088830627,,,,,,,
7,660,21.99481366,14.25193491,29.99611729,12.45885954,,,,,,,
7,720,24.33742751,17.20269959,32.77929768,15.51897545,,,,,,,
7,780,25.1973977,18.58537446,33.46558271,17.46978679,,,,,,,
7,840,23.87860938,17.85140055,31.55380415,17.0996305,,,,,,,
7,900,20.03351104,15.78891225,26.04115615,15.95338738,,,,,,,
7,960,14.53532568,12.34226051,18.1834615,13.01979823,,,,,,,
7,1020,8.685759166,8.731870902,9.874842166,9.982370171,,,,,,,
7,1080,6.48539165,7.255955421,6.399726572,8.178686989,,,,,,,
7,1140,5.341209507,6.345736851,4.887204838,7.182281552,,,,,,,
7,1200,4.515978874,5.662469242,3.894337768,6.485520941,,,,,,,
7,1260,3.987802616,5.080381718,3.403738516,5.845309289,,,,,,,
7,1320,3.148518423,4.670244174,2.093106336,5.453707786,,,,,,,
7,1380,2.892026137,4.293992478,1.972369934,5.030340053,,,,,,,
8,0,2.562023973,4.042166612,1.608052755,4.794713946,,,,,,,
8,60,2.292585095,3.883206203,1.282194532,4.611565022,,,,,,,
8,120,2.017246392,3.775304689,0.962034922,4.526265167,,,,,,,
8,180,1.721273779,3.702762499,0.624105523,4.495188664,,,,,,,
8,240,1.391218164,3.679376556,0.255385051,4.530472404,,,,,,,
8,300,0.860212834,3.847861107,-0.299487958,4.767250482,,,,,,,
8,360,0.290787934,4.211806874,-0.793258644,5.187779232,,,,,,,
8,420,1.120964943,3.945003178,0.039142363,5.108599034,,,,,,,
8,480,5.084227342,4.645818201,5.800850604,4.945009255,,,,,,,
8,540,11.24937881,7.01599065,15.09683724,6.318723563,,,,,,,
8,600,17.3625144,10.44740948,24.00489306,8.960432086,,,,,,,
8,660,21.87896519,14.1205802,29.90315018,12.32979692,,,,,,,
8,720,24.21582968,17.06808886,32.67886161,15.38675965,,,,,,,
8,780,25.07405216,18.44930715,33.36258525,17.33573578,,,,,,,
8,840,23.75634712,17.71596568,31.45144113,16.96542955,,,,,,,
8,900,19.91445727,15.6552705,25.94190021,15.81929,,,,,,,
8,960,14.41923509,12.21237772,18.08602839,12.88980374,,,,,,,
8,1020,8.563997256,8.603250198,9.7607592,9.852294691,,,,,,,
8,1080,6.352302104,7.121937245,6.268877316,8.045722916,,,,,,,
8,1140,5.20723233,6.212173665,4.752410108,7.048469746,,,,,,,
8,1200,4.382593521,5.530360408,3.759329082,6.353438611,,,,,,,
8,1260,3.856084337,4.948417402,3.271187209,5.712246446,,,,,,,
8,1320,3.014847118,4.539955676,1.955166579,5.323290643,,,,,,,
8,1380,2.760236024,4.163561252,1.83774161,4.898722154,,,,,,,
9,0,2.430819193,3.913139135,1.474018248,4.665414539,,,,,,,
9,60,2.161389257,3.754303687,1.147937975,4.482080665,,,,,,,
9,120,1.885813653,3.646804167,0.827143725,4.397181738,,,,,,,
9,180,1.589402594,3.574720918,0.488335678,4.366593781,,,,,,,
